Model,Input,TF-TRT,AP,AP50,AP75,APsmall,APmedium,APlarge,ARmax=1,ARmax=10,ARmax=100,ARsmall,ARmidium,ARlarge,images/sec,99th_percentile(ms),total_time(s),latency_mean(ms),latency_median(ms),latency_min(ms)
SSD ResNet101 V1 FPN RetinaNet101,1024x1024,Native FP32,0.387618031508325,0.580296227844381,0.420840965622952,0.206013955425954,0.424509858340445,0.530778683967378,0.325500170171301,0.521475255471912,0.556365408708085,0.343728221351711,0.597410216891313,0.739788142339659,3.57486765668401,298.939943313599,1385.62235808373,279.923708703783,279.70826625824,238.233327865601
SSD ResNet101 V1 FPN RetinaNet101,1024x1024,TF-TRT FP32,0.38761752106507,0.58029536092864,0.42084019740059,0.206011229684265,0.424509801415954,0.530778729004487,0.325500170171301,0.521475255471912,0.556365408708085,0.343728221351711,0.597410216891313,0.739788142339659,3.8537594718278,277.297735214233,1285.42488288879,259.681794522989,259.530186653137,221.076011657715
SSD ResNet101 V1 FPN RetinaNet101,1024x1024,TF-TRT FP16,0.387488424932046,0.580273261045267,0.420872747824472,0.206133404609477,0.424165974916581,0.530269876055171,0.325421217818683,0.521692801465875,0.556558653170538,0.344635918151593,0.59690625054875,0.740019926059852,4.25305284316708,252.326488494873,1164.90091919899,235.333519030099,235.307097434998,195.504188537598
SSD ResNet101 V1 FPN RetinaNet101,1024x1024,TF-TRT INT8,0.387225856001016,0.579871104044289,0.419753909771862,0.205901157794644,0.424220132122305,0.52928880355441,0.325098772215504,0.522125245022267,0.556665954156749,0.344562440774978,0.599235007732452,0.739672568904172,4.21000015643631,257.268667221069,1177.02928972244,237.783694893423,237.486839294434,198.706150054932
SSD ResNet152 V1 FPN RetinaNet152,1024x1024,Native FP32,0.388962699055936,0.581191679854484,0.421020501831552,0.206595116620217,0.425255949697121,0.531765626584206,0.326141239291427,0.521367059839647,0.557978079218581,0.340180460254076,0.598193323042739,0.740415439136384,3.28305521025201,326.617956161499,1508.93176150322,304.83469929358,304.437398910522,255.801200866699
SSD ResNet152 V1 FPN RetinaNet152,1024x1024,TF-TRT FP32,0.38896247624903,0.581192673401391,0.421019391460532,0.206595116236657,0.425256054419181,0.531765698363326,0.326141239291427,0.521367059839647,0.557978079218581,0.340180460254076,0.598193323042739,0.740415439136384,3.64353407611427,292.65570640564,1359.55389070511,274.657351657598,274.507403373718,227.212429046631
SSD ResNet152 V1 FPN RetinaNet152,1024x1024,TF-TRT FP16,0.389114599180879,0.581435751244114,0.421308868788568,0.206311010164366,0.425812139568986,0.531075172669295,0.325827768540675,0.520959816689815,0.557952556580926,0.33991725407461,0.597799461421303,0.739398371239759,4.1246839235672,260.489940643311,1201.22776007652,242.672274762934,242.449998855591,192.530155181885
SSD ResNet152 V1 FPN RetinaNet152,1024x1024,TF-TRT INT8,0.389031409283733,0.581959695556748,0.420922962136063,0.206771909936841,0.425905408165666,0.530527114877418,0.325785863196072,0.521509364758665,0.55844754177804,0.343160107945685,0.598982061702942,0.740995574591408,4.0890244006335,263.056516647339,1211.77493906021,244.803017991962,244.696617126465,200.267553329468
Faster R-CNN ResNet50 V1,640x640,Native FP32,0.279433641825502,0.458115424910309,0.293202820230119,0.093005029031021,0.306604851606655,0.452695648187394,0.265977042905529,0.419598471888944,0.448031163336464,0.199887523252276,0.496451240789707,0.690883457787716,15.6734216778996,70.5785751342773,316.5671479702,63.9529591858989,64.2437934875488,53.4365177154541
Faster R-CNN ResNet50 V1,640x640,TF-TRT FP32,0.279432109274055,0.458115898902857,0.293202892964765,0.09300500718616,0.306604363780305,0.4526864597137,0.265977042905529,0.419591519685344,0.448024327120615,0.199887523252276,0.496451576540445,0.690851597287105,15.8686157160975,69.7975158691406,312.685804367065,63.1688493670839,63.5255575180054,52.318811416626
Faster R-CNN ResNet50 V1,640x640,TF-TRT FP16,0.279320021395801,0.45789660943361,0.292260424749024,0.093143775505794,0.306905897990121,0.450428858101126,0.265733559109617,0.419036660963694,0.447448037290334,0.199527189693134,0.496160258018803,0.689684427178201,19.519231085938,58.1395626068115,254.556028842926,51.4254603723083,51.6953468322754,42.4187183380127
Faster R-CNN ResNet50 V1,640x640,TF-TRT INT8,0.278039255199783,0.456907344072641,0.291165472380274,0.092215179612181,0.306266380475639,0.448233556259079,0.263650936484169,0.4176976695676,0.446603772199588,0.199754286963368,0.495911175132303,0.684657582903154,18.6953486799565,60.7573986053467,265.828668117523,53.7027612358633,53.9418458938599,43.541431427002
Faster R-CNN ResNet50 V1,1024x1024,Native FP32,0.306601865642409,0.501209947062813,0.31902148287391,0.14252163308173,0.368439390008272,0.444189774215693,0.278215894938501,0.452205485936615,0.486275281308935,0.284116699123346,0.551998959856706,0.670134001867177,13.1704851790081,85.7374668121338,377.121032476425,76.1860671669546,76.3387680053711,64.6059513092041
Faster R-CNN ResNet50 V1,1024x1024,TF-TRT FP32,0.30660422345628,0.501202308676235,0.31901725029889,0.142521673500094,0.368441872020918,0.444191908539417,0.278222083057313,0.452215908950967,0.486285704323286,0.284116699123346,0.552008006901338,0.670141765842332,13.7531734564639,83.3473205566406,361.380781173706,73.0062184189305,73.1784105300903,60.3361129760742
Faster R-CNN ResNet50 V1,1024x1024,TF-TRT FP16,0.30670869769818,0.501204772079948,0.319092640918435,0.142824626132102,0.368343189198411,0.444840406587871,0.277855810049883,0.451859673643461,0.486122437188071,0.284485321919481,0.55252741039136,0.669113608681338,17.0505773438244,70.4901218414307,292.437794923782,59.0783424088449,59.0560436248779,46.1468696594238
Faster R-CNN ResNet50 V1,1024x1024,TF-TRT INT8,0.305838856555406,0.500472689099916,0.319031680042766,0.143360233273565,0.36762962887074,0.444276089158221,0.277451034416803,0.452577203552168,0.486222447731842,0.285327689174872,0.55113073325967,0.673350540207154,17.3738032185166,69.6840286254883,287.161201953888,58.0123640310885,58.0102205276489,45.2914237976074
Faster R-CNN ResNet50 V1,800x1333,Native FP32,0.266622667296951,0.457544152693781,0.271428216772303,0.155463486734658,0.332371264096759,0.350500511912966,0.244490705864275,0.413897946707104,0.436123113062966,0.268178901235501,0.490317153961782,0.583033743989853,12.7457839283636,85.3710174560547,389.098495960236,78.6057567596436,78.9737701416016,68.3796405792236
Faster R-CNN ResNet50 V1,800x1333,TF-TRT FP32,0.266622647217242,0.457544121929307,0.271428212663635,0.155463486734658,0.332371171642257,0.350500410134352,0.244490705864275,0.413897946707104,0.436123113062966,0.268178901235501,0.490317153961782,0.583033743989853,11.6308426298412,94.5184230804443,426.425963640213,86.1466593212552,86.3008499145508,73.7295150756836
Faster R-CNN ResNet50 V1,800x1333,TF-TRT FP16,0.266644063266965,0.457629611158612,0.271447042907441,0.155782760297111,0.332541686871418,0.350623239603492,0.24440977844459,0.413961617641985,0.436284393353723,0.268471844604735,0.4907687083666,0.583542008384417,12.7543884568161,88.7136459350586,389.133699417114,78.612868569114,78.6455869674683,67.1334266662598
Faster\ R-CNN\ ResNet50\ V1,800x1333,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN ResNet101 V1,640x640,Native FP32,0.302010737633479,0.48114487768297,0.317528900763949,0.103641657480112,0.331975630272713,0.473454061583712,0.280995054852565,0.437229792709767,0.464888876538101,0.217869420272331,0.517792002101441,0.691484918431558,14.3726715712894,75.8717060089111,344.962530612946,69.6894001238274,69.8055028915405,60.9118938446045
Faster R-CNN ResNet101 V1,640x640,TF-TRT FP32,0.302013639347424,0.481146314391645,0.317533496476278,0.103641665220627,0.331979545206248,0.473458953668853,0.28099365820452,0.437228396061722,0.464887479890056,0.217869420272331,0.517792002101441,0.691472899200789,15.3504310460452,71.6981887817383,323.109790325165,65.2747051161949,65.293550491333,57.7766895294189
Faster R-CNN ResNet101 V1,640x640,TF-TRT FP16,0.302262255447732,0.48123937229478,0.316745040498582,0.103484125087058,0.332382996389892,0.474582772421103,0.280929843575322,0.437802305303608,0.465822818082974,0.218183670826102,0.517865578567593,0.695494401789458,19.6052005546363,57.9676628112793,253.347635507584,51.1813405065826,51.2341260910034,44.1358089447022
Faster R-CNN ResNet101 V1,640x640,TF-TRT INT8,0.303095576134962,0.480599980077581,0.318695820457937,0.103565994861891,0.332288157146018,0.478342018745326,0.282368299607282,0.438837347607245,0.466418376328003,0.21778605031829,0.519500942668162,0.694673761119758,19.5805677044163,58.4676265716553,253.701180696487,51.2527637770682,51.1964559555054,43.4422492980957
Faster R-CNN ResNet101 V1,1024x1024,Native FP32,0.365622332094485,0.559391168221986,0.388757568871201,0.175941507647896,0.408215816282308,0.539470615600468,0.319808373229958,0.504470878458531,0.539143877288861,0.331751622721454,0.585291812868214,0.739587845925253,11.1277665005373,98.7980365753174,445.722013711929,90.0448512549352,90.0883674621582,79.5524120330811
Faster R-CNN ResNet101 V1,1024x1024,TF-TRT FP32,0.365622309799312,0.559391785184586,0.38875844505802,0.17594156585854,0.408214483008515,0.539470082534427,0.319808373229958,0.504469644499992,0.539142991293577,0.331751622721454,0.58528900914482,0.739587845925253,12.4474827739489,89.3528461456299,398.712008714676,80.5478805484194,80.5188417434692,70.3275203704834
Faster R-CNN ResNet101 V1,1024x1024,TF-TRT FP16,0.365722919243397,0.559087410164033,0.390160247722109,0.175976699968015,0.408345766837632,0.539975554159223,0.319595293212254,0.504187227844902,0.539030485174952,0.33208079904671,0.5842165702751,0.739777239871479,16.5310535485749,72.00026512146,301.33486032486,60.8757293585575,60.6874227523804,49.4248867034912
Faster R-CNN ResNet101 V1,1024x1024,TF-TRT INT8,0.365067942226018,0.558315438559049,0.389701712888219,0.176609319810683,0.406867637806129,0.536580070173834,0.319136309997896,0.504447802064449,0.539280367069516,0.333660371020333,0.581942480449855,0.739975522606877,16.5943339813477,71.7236995697022,300.080889701843,60.6224019599683,60.4702234268189,49.5586395263672
Faster R-CNN ResNet101 V1,800x1333,Native FP32,0.314535906085488,0.511489313515373,0.32728133434839,0.16430927743507,0.370579304798571,0.414987938680208,0.271809463857727,0.453858183492822,0.478491536010432,0.283933982852034,0.535967614173735,0.632864167777935,9.76869203114911,109.797477722168,507.32203245163,102.489299485178,102.729797363281,92.1919345855713
Faster R-CNN ResNet101 V1,800x1333,TF-TRT FP32,0.314530790377432,0.511479241879783,0.327281628198637,0.164304330357881,0.370579523033902,0.414983453726032,0.271813060980029,0.453835646215381,0.478468998732991,0.283869880287931,0.535967614173735,0.632873358954406,9.02246147220997,119.674444198608,549.245787858963,110.958745022013,111.065149307251,100.479602813721
Faster R-CNN ResNet101 V1,800x1333,TF-TRT FP16,0.314372439742591,0.511107806243667,0.327515466320414,0.164319439532271,0.370347431024217,0.414879957933358,0.271912035822221,0.454083865010327,0.478677096174831,0.284063055830176,0.535902517379538,0.632836914356091,9.61885286055937,113.81721496582,515.3026740551,104.101550314162,104.129791259766,93.4510231018066
Faster\ R-CNN\ ResNet101\ V1,800x1333,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN ResNet152 V1,640x640,Native FP32,0.311571818719727,0.490278870090738,0.327374578895813,0.108903588587198,0.343582463065137,0.494861705988603,0.287050327126477,0.447981915540089,0.477720008077767,0.229318926337348,0.532529193844922,0.703100913706082,12.9142690807752,84.1679573059082,383.83359670639,77.5421407487657,77.4805545806885,68.7325000762939
Faster R-CNN ResNet152 V1,640x640,TF-TRT FP32,0.311574576121628,0.490281330295017,0.327376664577791,0.108903482978329,0.343581268577261,0.494868939054283,0.287047169776195,0.447978758189807,0.477716850727485,0.229318926337348,0.532529193844922,0.703089774737823,14.120684120044,77.3866176605225,351.108549594879,70.9310201201776,70.9176063537598,63.1284713745117
Faster R-CNN ResNet152 V1,640x640,TF-TRT FP16,0.311599906840978,0.48950914941194,0.327332488077432,0.109353140912122,0.343950695912344,0.495898371540375,0.287148846511371,0.448226592182402,0.477510427429845,0.230104424788949,0.531606629552367,0.702228309001745,19.0435918748091,59.6103668212891,260.720121145248,52.6707315444946,52.6204109191895,45.3653335571289
Faster R-CNN ResNet152 V1,640x640,TF-TRT INT8,0.311577591028265,0.488213384151443,0.326909484810898,0.110064139934769,0.342453716890312,0.49593267537749,0.287383147463491,0.447109833327523,0.476644282439569,0.230570892382481,0.530520457150427,0.701767667861162,19.1140256202932,59.0670108795166,259.735451221466,52.4718083275689,52.4678230285645,44.8341369628906
Faster R-CNN ResNet152 V1,1024x1024,Native FP32,0.368641651611454,0.557191934956041,0.39193375631559,0.169029699926256,0.413766145081471,0.544913785990705,0.325213679759234,0.5118826234315,0.54652441297011,0.330115582667763,0.594205801152885,0.74575260132064,9.35362096394411,116.406679153442,530.020014762878,107.074750457147,106.833696365356,97.0830917358398
Faster R-CNN ResNet152 V1,1024x1024,TF-TRT FP32,0.368641218069712,0.557195962656906,0.391931791158991,0.169029733302496,0.41376583236935,0.544910028407497,0.325213563771482,0.511882159480494,0.546525345667148,0.330118423576854,0.594205465402146,0.745751235697916,11.0311312316177,99.8647212982178,449.606338024139,90.8295632371999,90.6913280487061,80.1186561584473
Faster R-CNN ResNet152 V1,1024x1024,TF-TRT FP16,0.36850246662106,0.557551578496342,0.392108815629267,0.169455854963239,0.413530658861258,0.545366894319699,0.3254976449032,0.512031806668035,0.547103697459359,0.330376371735337,0.595268135771308,0.744888035690637,16.3480692125355,71.5377330780029,304.266176700592,61.4679144849681,61.2800121307373,51.318883895874
Faster R-CNN ResNet152 V1,1024x1024,TF-TRT INT8,0.367325139842011,0.557659871182261,0.39176596547776,0.167650577214824,0.412375824690155,0.543250825763413,0.324111993784696,0.512447862860825,0.5471903162423,0.333471254751937,0.594107937415775,0.741130729867678,16.6104499318446,70.7628726959229,299.487709522247,60.502567580252,60.368537902832,49.0798950195313
Faster R-CNN ResNet152 V1,800x1333,Native FP32,0.327494451265429,0.523146482915154,0.347728494511547,0.172625443311618,0.378621365005153,0.437255039912504,0.283615347788752,0.464956493321728,0.488769777808177,0.29890097088158,0.542178618770759,0.644765766151017,8.05464218667949,131.345748901367,614.995652675629,124.241545995077,124.355435371399,114.441394805908
Faster R-CNN ResNet152 V1,800x1333,TF-TRT FP32,0.327501769884871,0.523144468760006,0.347752128865588,0.172625457063204,0.378621432935005,0.437260134927229,0.283615347788752,0.464956213912086,0.488770801839619,0.29890097088158,0.542178618770759,0.64477165616432,7.245725788679,147.234201431274,683.647691965103,138.110644841435,138.152122497559,128.239631652832
Faster R-CNN ResNet152 V1,800x1333,TF-TRT FP16,0.327649935095285,0.523256526144461,0.347567172230368,0.172792195879602,0.378612664886278,0.436541707805573,0.283796231405265,0.465173603243424,0.488921923259361,0.298990960856465,0.542254028689533,0.64486115462106,7.70911626646772,140.45786857605,642.692903995514,129.836950302124,129.775047302246,119.124174118042
Faster\ R-CNN\ ResNet152\ V1,800x1333,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSD ResNet152 V1 FPN RetinaNet152,640x640,Native FP32,0.348490332963392,0.528281062936565,0.376641580143392,0.158157444722584,0.385503054597512,0.510173620241977,0.303997310250275,0.480613334757962,0.516191844220406,0.277348935229164,0.572457947249483,0.717608341508115,7.25603574598893,151.334524154663,682.993336200714,137.97845175772,137.768983840942,119.003772735596
SSD ResNet152 V1 FPN RetinaNet152,640x640,TF-TRT FP32,0.348490457862341,0.528281485869878,0.376641753282815,0.158157432546568,0.385503135713652,0.510173616602137,0.303997310250275,0.480613334757962,0.516191844220406,0.277348935229164,0.572457947249483,0.717608341508115,8.05730828814827,138.565301895142,615.315069437027,124.306074633743,123.998284339905,106.615304946899
SSD ResNet152 V1 FPN RetinaNet152,640x640,TF-TRT FP16,0.348458352164829,0.528104621276643,0.376239301412373,0.158293083297405,0.385265481330725,0.510801223368533,0.304002189394002,0.480414368694144,0.515785157146203,0.276925237080783,0.571943292078555,0.716984080145624,9.35749512659067,120.84698677063,529.999370336533,107.070579865966,106.755614280701,88.1013870239258
SSD ResNet152 V1 FPN RetinaNet152,640x640,TF-TRT INT8,0.348200771277021,0.527812560485685,0.375650109763607,0.158521976534405,0.384879081558202,0.510884345067759,0.303664351025296,0.480258861447242,0.515177856808685,0.276221432245528,0.57016102936522,0.71832238969477,9.32808075374,122.833490371704,531.826220273972,107.439640459388,107.001066207886,91.2048816680908
Faster R-CNN Inception ResNet V2,640x640,Native FP32,0.368872267416032,0.561472168998361,0.388321835358138,0.15382557413198,0.413021893856453,0.559320689746805,0.317865452335415,0.49112490859625,0.51526999194718,0.269007542410568,0.570473540961158,0.739666053579636,4.47285186980483,232.335090637207,1106.94337058067,223.624923349631,223.548054695129,213.552236557007
Faster R-CNN Inception ResNet V2,640x640,TF-TRT FP32,0.368872277825842,0.56147217549786,0.388321819898764,0.153825536152729,0.413021905784023,0.559320685989468,0.317865452335415,0.49112490859625,0.51526999194718,0.269007542410568,0.570473540961158,0.739666053579636,5.4543049916601,191.504001617432,907.818513393402,183.397679473415,183.314800262451,174.880981445313
Faster R-CNN Inception ResNet V2,640x640,TF-TRT FP16,0.368881065513527,0.561470955728689,0.388716149327973,0.153852539529128,0.413050958625631,0.558377376719446,0.318042101023911,0.491522363312969,0.515556132496401,0.269237450432654,0.570327859817336,0.740875427055772,13.0169402059728,84.3358039855957,380.841060638428,76.9375880077632,76.8924951553345,69.5381164550781
Faster R-CNN Inception ResNet V2,640x640,TF-TRT INT8,0.369397760576249,0.561803454168887,0.389491664384885,0.153389318955269,0.413944997561494,0.556715997117797,0.318645335378062,0.490533853193558,0.515394870302408,0.268356050764929,0.570641259812644,0.738495314188855,12.8527942273026,84.7604274749756,385.68785572052,77.916738529398,77.9132843017578,70.2512264251709
Faster R-CNN Inception ResNet V2,1024x1024,Native FP32,0.360187754390246,0.573252132047727,0.37881836100885,0.164732920608878,0.404652340722292,0.525387139310595,0.309803574921421,0.479864459472709,0.504986501348482,0.288252309038184,0.554283339684533,0.698207477449891,3.81120903436882,270.514965057373,1298.98965740204,262.422153010513,262.244582176208,252.35104560852
Faster R-CNN Inception ResNet V2,1024x1024,TF-TRT FP32,0.360186107820378,0.573251142346797,0.378806903163716,0.164732867901681,0.40465015694785,0.525371284142704,0.309803574921421,0.479859688480343,0.504981730356116,0.288252309038184,0.554283339684533,0.698172755227668,4.1969582299681,247.503519058228,1179.66425824165,238.316011765991,238.122701644897,229.759216308594
Faster R-CNN Inception ResNet V2,1024x1024,TF-TRT FP16,0.360370521953818,0.573284984296196,0.378694518644803,0.164615919456893,0.405141006202144,0.525615825379876,0.310021012741736,0.479987820131177,0.505261737036409,0.288251920510751,0.554711072148644,0.698611264439849,7.11950873273468,149.460315704346,695.61142706871,140.527561023982,140.297532081604,132.326364517212
Faster\ R-CNN\ Inception\ ResNet\ V2,1024x1024,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mask R-CNN Inception ResNet V2,1024x1024,Native FP32,0.379363657255969,0.591590700849003,0.405805908310084,0.187050074647121,0.422729367115031,0.538264358679171,0.318666107962709,0.497643504309535,0.522849444200423,0.311600022157307,0.572193254422293,0.710590802005541,3.74939435349236,278.050422668457,1320.53114938736,266.773969573204,266.436696052551,255.327701568604
Mask R-CNN Inception ResNet V2,1024x1024,TF-TRT FP32,0.379309698007932,0.591522218845055,0.405839589288565,0.187050099547506,0.422719779755657,0.538156562019852,0.318655125619715,0.497551868116423,0.522746136739797,0.311600022157307,0.572181842323207,0.710365421818697,4.68231767795051,317.173004150391,1112.32841682434,224.712811479665,190.812945365906,179.221391677856
Mask R-CNN Inception ResNet V2,1024x1024,TF-TRT FP16,0.379811372338023,0.591321408037325,0.407322863586879,0.187407997764328,0.42267482186462,0.539177462992196,0.318973881408104,0.497996833489075,0.522932814924593,0.312014037594466,0.572121144818643,0.709942188108863,12.7144101992625,106.900215148926,398.709197759628,80.5473126787128,74.5213031768799,62.7307891845703
Mask R-CNN Inception ResNet V2,1024x1024,TF-TRT INT8,0.379607014442197,0.5911969040693,0.40532170762054,0.186747867758616,0.423195349693508,0.539217597168662,0.317956596396666,0.497337356673342,0.522088179824572,0.311558821676408,0.57260671865512,0.708808046949083,12.4963663447846,108.71434211731,405.656137466431,81.9507348417032,75.7343769073486,64.061164855957
