Model,Input,TF-TRT,AP,AP50,AP75,APsmall,APmedium,APlarge,ARmax=1,ARmax=10,ARmax=100,ARsmall,ARmidium,ARlarge,images/sec,99th_percentile(ms),total_time(s),latency_mean(ms),latency_median(ms),latency_min(ms)
EfficientDet D3,896x896,TF-TRT FP16,0.42478168710189007,0.6218983853280764,0.45397714250740007,0.24758584230397987,0.46354887424979413,0.5835315569751816,0.3412411646601832,0.5433327280679683,0.5780733456998685,0.3731029191203792,0.6257414729430443,0.7501210236439063,3.1889316414436193,356.264591217041,1557.0183086395264,314.54915326051037,313.89403343200684,255.751371383667
EfficientDet D3,896x896,TF-TRT INT8,0.42478168710189007,0.6218983853280764,0.45397714250740007,0.24758584230397987,0.46354887424979413,0.5835315569751816,0.3412411646601832,0.5433327280679683,0.5780733456998685,0.3731029191203792,0.6257414729430443,0.7501210236439063,3.1528303152148007,361.8485927581787,1575.209270954132,318.2240951422489,317.33882427215576,251.85322761535645
EfficientDet D4,1024x1024,Native FP32,0.4564506725099975,0.6627379174458167,0.48983630044108245,0.291668947760547,0.5000573330160618,0.6152924479128241,0.35685957335356977,0.5692696199223999,0.6053605928922394,0.43061251348581936,0.6512152177255618,0.7689896160937185,2.3651740600606086,481.0917377471924,2099.5980503559113,424.1612222941235,423.81739616394043,337.4674320220947
EfficientDet D4,1024x1024,TF-TRT FP32,0.456450654569372,0.6627379359499144,0.48983630044108245,0.29166894782468245,0.5000573330160618,0.61529244736147,0.35685957335356977,0.5692696199223999,0.6053605928922394,0.43061251348581936,0.6512152177255618,0.7689896160937185,2.3512645237060994,480.18765449523926,2111.7413289546967,426.61440988983776,426.51641368865967,347.1672534942627
EfficientDet D4,1024x1024,TF-TRT FP16,0.456450654569372,0.6627379359499144,0.48983630044108245,0.29166894782468245,0.5000573330160618,0.61529244736147,0.35685957335356977,0.5692696199223999,0.6053605928922394,0.43061251348581936,0.6512152177255618,0.7689896160937185,2.3401866495425376,482.6221466064453,2121.7039184570312,428.6270542337437,428.17914485931396,346.9245433807373
EfficientDet D4,1024x1024,TF-TRT INT8,0.456450654569372,0.6627379359499144,0.48983630044108245,0.29166894782468245,0.5000573330160618,0.61529244736147,0.35685957335356977,0.5692696199223999,0.6053605928922394,0.43061251348581936,0.6512152177255618,0.7689896160937185,2.3510466860813883,481.9986820220947,2111.9573259353638,426.6580456435078,426.22172832489014,342.21792221069336
EfficientDet D5,1280x1280,Native FP32,0.4614030706143331,0.6663567464296956,0.4974028498256506,0.2962750911968631,0.5064024364371046,0.6081406943511762,0.35911448324089307,0.5819953340577577,0.6190187007285135,0.4429989783635072,0.6638609347340466,0.7716809806208889,1.5236798309968869,736.4645004272461,3256.3187067508698,657.8421629799736,656.9133996963501,544.0294742584229
EfficientDet D5,1280x1280,TF-TRT FP32,0.4614030015485171,0.6663567163417102,0.4974028498256506,0.29627508072088626,0.5064024323804502,0.6081406944410978,0.35911448324089307,0.5819953340577577,0.6190187007285135,0.4429989783635072,0.6638609347340466,0.7716809806208889,1.553311627833402,724.0605354309082,3194.6257297992706,645.3789353129839,643.6182260513306,532.2411060333252
EfficientDet D5,1280x1280,TF-TRT FP16,0.46140300034158027,0.6663567163417102,0.49740282501899585,0.29627507282266385,0.5064024530464833,0.6081406945592756,0.35911448324089307,0.5819953340577577,0.6190187007285135,0.4429989783635072,0.6638609347340466,0.7716809806208889,1.5730046504172346,712.9433155059814,3154.2314052581787,637.218465708723,636.2440586090088,523.944616317749
EfficientDet D5,1280x1280,TF-TRT INT8,0.4614030015485171,0.6663567163417102,0.4974028498256506,0.29627508072088626,0.5064024323804502,0.6081406944410978,0.35911448324089307,0.5819953340577577,0.6190187007285135,0.4429989783635072,0.6638609347340466,0.7716809806208889,1.5508813263081662,735.0058555603027,3201.146609544754,646.696284756516,645.4422473907471,527.0347595214844
